TANGGAL,QTY,YEAR,MONTH,DAY,DAYOFWEEK,DAYOFYEAR,WEEKOFYEAR,QUARTER,IS_MONTH_START,IS_MONTH_END,MONTH_SIN,MONTH_COS,DOW_SIN,DOW_COS,LAG_1,LAG_2,LAG_3,LAG_7,LAG_14,LAG_28,ROLLING_MEAN_3,ROLLING_STD_3,ROLLING_MEAN_7,ROLLING_STD_7,ROLLING_MEAN_14,ROLLING_STD_14,EXPANDING_MEAN,EXPANDING_STD,KATEGORI_AIR MINERAL,KATEGORI_MINUMAN TEH,KATEGORI_ROKOK,KATEGORI_SUSU
2025-05-16,251,2025,5,16,4,136,20,2,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,308.0,280.0,270.0,503.0,2.0,395.0,286.0,19.6977156035853,308.85714285714283,109.35176964187453,350.7857142857143,199.11001155968304,464.5503355704698,203.1573153105661,1,0,0,0
2025-05-17,425,2025,5,17,5,137,20,2,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,251.0,308.0,280.0,381.0,237.0,411.0,279.6666666666667,28.50146195080278,272.85714285714283,68.71542420599322,368.57142857142856,175.2491476049573,463.8361204013378,203.19182071720977,1,0,0,0
2025-05-19,253,2025,5,19,0,139,21,2,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,425.0,251.0,308.0,151.0,716.0,479.0,328.0,88.70738413457894,279.14285714285717,81.14478535603051,382.0,171.55577698050558,463.70666666666665,202.8641421150515,1,0,0,0
2025-05-22,291,2025,5,22,3,142,21,2,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,253.0,425.0,251.0,269.0,726.0,331.0,309.6666666666667,99.88660237155469,293.7142857142857,60.941814560323294,348.92857142857144,144.74936656469188,463.0066445182724,202.8895757689468,1,0,0,0
2025-05-23,253,2025,5,23,4,143,21,2,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,291.0,253.0,425.0,270.0,236.0,222.0,323.0,90.35485598461074,296.85714285714283,60.01507747066227,317.85714285714283,96.09198889434442,462.4370860927152,202.79395877687745,1,0,0,0
2025-05-24,215,2025,5,24,5,144,21,2,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,253.0,291.0,253.0,280.0,395.0,258.0,265.6666666666667,21.939310229199393,294.42857142857144,61.60589025641773,319.07142857142856,95.08009925702514,461.74587458745873,202.81513319472035,1,0,0,0
2025-05-25,316,2025,5,25,6,145,21,2,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,215.0,253.0,291.0,308.0,437.0,2.0,253.0,37.99999999999624,285.14285714285717,68.64019369492094,306.2142857142857,96.18666033486208,460.9342105263158,202.9741296511097,1,0,0,0
2025-05-26,644,2025,5,26,0,146,22,2,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,316.0,215.0,253.0,251.0,503.0,49.0,261.3333333333333,51.0130702206116,286.2857142857143,69.14890764554059,297.57142857142856,88.6737445190711,460.4590163934426,202.80988097574968,1,0,0,0
2025-05-29,433,2025,5,29,3,149,22,2,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,644.0,316.0,215.0,425.0,381.0,137.0,391.6666666666667,224.2862754011781,342.42857142857144,149.0747655181311,307.64285714285717,117.21486328885376,461.05882352941177,202.74880639762236,1,0,0,0
2025-05-30,271,2025,5,30,4,150,22,2,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,433.0,644.0,316.0,253.0,151.0,147.0,464.3333333333333,166.22976067279032,343.57142857142856,149.84198025793407,311.35714285714283,120.49615834467367,460.9674267100977,202.42358095107366,1,0,0,0
2025-05-31,335,2025,5,31,5,151,22,2,0,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,271.0,433.0,644.0,291.0,269.0,40.0,449.3333333333333,187.03564722622568,346.14285714285717,148.17380399543046,319.92857142857144,112.19383246844062,460.35064935064935,202.38330879882045,1,0,0,0
2025-06-02,221,2025,6,2,0,153,23,2,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,335.0,271.0,433.0,253.0,270.0,59.0,346.3333333333333,81.59248331392479,352.42857142857144,146.36695567745394,324.64285714285717,111.27209004048808,459.94498381877025,202.1802916706175,1,0,0,0
2025-06-05,207,2025,6,5,3,156,23,2,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,221.0,335.0,271.0,215.0,280.0,172.0,275.6666666666667,57.143095237596846,347.85714285714283,150.43318402913272,321.14285714285717,113.86351961406064,459.1741935483871,202.30857421874623,1,0,0,0
2025-06-06,154,2025,6,6,4,157,23,2,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,207.0,221.0,335.0,316.0,308.0,133.0,254.33333333333334,70.20921117156249,346.7142857142857,151.6363130274918,315.92857142857144,117.5057866239377,458.363344051447,202.48754595014054,1,0,0,0
2025-06-07,159,2025,6,7,5,158,23,2,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,154.0,207.0,221.0,644.0,251.0,2.0,194.0,35.341194094140235,323.57142857142856,168.52681007568432,304.92857142857144,125.25755882962333,457.3878205128205,202.89475891514437,1,0,0,0
2025-06-08,117,2025,6,8,6,159,23,2,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,159.0,154.0,207.0,433.0,425.0,237.0,173.33333333333334,29.263173671579384,254.28571428571428,101.00612899838397,298.35714285714283,130.6036912794761,456.4345047923323,203.27025798173798,1,0,0,0
2025-06-09,89,2025,6,9,0,160,24,2,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,117.0,159.0,154.0,271.0,253.0,716.0,143.33333333333334,22.941955743419147,209.14285714285714,75.11863632820841,276.35714285714283,133.53801368487427,455.35350318471336,203.84729109490274,1,0,0,0
2025-06-12,397,2025,6,12,3,163,24,2,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,89.0,117.0,159.0,335.0,291.0,726.0,121.66666666666667,35.23256069792534,183.14285714285714,81.37654979871644,264.64285714285717,142.62840753988397,454.1904761904762,204.566518322433,1,0,0,0
2025-06-13,242,2025,6,13,4,164,24,2,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,397.0,89.0,117.0,221.0,253.0,236.0,201.0,170.31735084834926,192.0,101.5365287306336,272.2142857142857,146.88518727822358,454.00949367088606,204.26688868817183,1,0,0,0
2025-06-14,242,2025,6,14,5,165,24,2,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,242.0,397.0,89.0,207.0,215.0,395.0,242.66666666666666,154.00108224727856,195.0,102.83806039918676,271.42857142857144,147.02522770741814,453.34069400630915,204.29075523429924,1,0,0,0
2025-06-15,410,2025,6,15,6,166,24,2,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,242.0,242.0,397.0,154.0,316.0,437.0,293.6666666666667,89.48929172439057,200.0,104.35835695653118,273.35714285714283,146.40387087298606,452.67610062893084,204.31229296050319,1,0,0,0
2025-06-16,410,2025,6,16,0,167,25,2,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,410.0,242.0,242.0,159.0,644.0,503.0,298.0,96.99484522385713,236.57142857142858,127.77957210610445,280.07142857142856,150.60517116758686,452.5423197492163,204.00478766952043,1,0,0,0
2025-06-19,380,2025,6,19,3,170,25,2,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,410.0,410.0,242.0,117.0,433.0,381.0,354.0,96.99484522385713,272.42857142857144,137.25020600210092,263.35714285714283,116.15348409812106,452.409375,203.6986631433287,1,0,0,0
2025-06-20,260,2025,6,20,4,171,25,2,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,380.0,410.0,410.0,89.0,271.0,151.0,400.0,17.320508075688775,310.0,122.85357137665993,259.57142857142856,110.94608135050812,452.18380062305295,203.4202865664094,1,0,0,0
2025-06-21,330,2025,6,21,5,172,25,2,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,260.0,380.0,410.0,397.0,335.0,269.0,350.0,79.37253933193772,334.42857142857144,81.69018125996406,258.7857142857143,110.89785915352815,451.5869565217391,203.38536741812314,1,0,0,0
2025-06-22,395,2025,6,22,6,173,25,2,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,330.0,260.0,380.0,242.0,221.0,270.0,323.3333333333333,60.277137733417085,324.85714285714283,76.922967032889,258.42857142857144,110.6412875263801,451.2105263157895,203.1819678582861,1,0,0,0
2025-06-23,401,2025,6,23,0,174,26,2,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,395.0,330.0,260.0,242.0,207.0,280.0,328.3333333333333,67.51543033509698,346.7142857142857,70.96176032604808,270.85714285714283,115.7675769295205,451.037037037037,202.89123468788662,1,0,0,0
2025-06-26,520,2025,6,26,3,177,26,2,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,401.0,395.0,330.0,410.0,154.0,308.0,375.3333333333333,39.374272480051424,369.42857142857144,55.65326328514589,284.7142857142857,119.09881390059273,450.88307692307694,202.5969022599263,1,0,0,0
2025-06-27,360,2025,6,27,4,178,26,2,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,520.0,401.0,395.0,410.0,159.0,251.0,438.6666666666667,70.50059101407119,385.14285714285717,79.4573860032926,310.85714285714283,128.0335635940588,451.0950920245399,202.32119210759325,1,0,0,0
2025-06-28,316,2025,6,28,5,179,26,2,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,360.0,520.0,401.0,380.0,117.0,425.0,427.0,83.10836299675262,378.0,79.09698687897905,325.2142857142857,120.75797700768868,450.8165137614679,202.07344676124166,1,0,0,0
2025-06-30,109,2025,6,30,0,181,27,2,0,1,1.2246467991473532e-16,-1.0,0.0,1.0,316.0,360.0,520.0,260.0,89.0,253.0,398.6666666666667,107.35610524480354,368.85714285714283,82.45489387422421,339.42857142857144,105.05508759013937,450.405487804878,201.9015040553747,1,0,0,0
2025-07-03,325,2025,7,3,3,184,27,3,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,109.0,316.0,360.0,330.0,397.0,291.0,261.6666666666667,134.03109092047762,347.2857142857143,124.64043523366787,340.85714285714283,101.4622757806754,449.3677811550152,202.47028160792138,1,0,0,0
2025-07-04,228,2025,7,4,4,185,27,3,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,325.0,109.0,316.0,395.0,242.0,253.0,250.0,122.19247112649784,346.57142857142856,124.77026507793877,335.7142857142857,100.21471454327177,448.9909090909091,202.27823214517903,1,0,0,0
2025-07-05,202,2025,7,5,5,186,27,3,0,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,228.0,325.0,109.0,401.0,242.0,215.0,220.66666666666666,108.1865672499749,322.7142857142857,129.83029215828188,334.7142857142857,101.28590802690965,448.32326283987913,202.33644656540636,1,0,0,0
2025-07-06,237,2025,7,6,6,187,27,3,0,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,202.0,228.0,325.0,520.0,410.0,316.0,251.66666666666666,64.82540654198274,294.2857142857143,131.60637558734825,331.85714285714283,104.61199897559922,447.5813253012048,202.48236508357826,1,0,0,0
2025-07-07,145,2025,7,7,0,188,28,3,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,237.0,202.0,228.0,360.0,410.0,644.0,222.33333333333334,18.175074506954367,253.85714285714286,86.42420295925757,319.5,104.88876892286571,446.94894894894895,202.50625553428827,1,0,0,0
2025-07-11,425,2025,7,11,4,192,28,3,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,145.0,237.0,202.0,316.0,380.0,433.0,194.66666666666666,46.43633634701758,223.14285714285714,80.41025757830664,300.57142857142856,111.03202191309678,446.04491017964074,202.8758427872292,1,0,0,0
2025-07-12,286,2025,7,12,5,193,28,3,0,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,425.0,145.0,237.0,109.0,260.0,271.0,269.0,142.71650219929018,238.71428571428572,107.4099844609655,303.7857142857143,114.11679480752763,445.9820895522388,202.57517191664388,1,0,0,0
2025-07-13,162,2025,7,13,6,194,28,3,0,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,286.0,425.0,145.0,325.0,330.0,335.0,285.3333333333333,140.00119047112895,264.0,91.42938987728954,305.64285714285717,113.55961304216486,445.5059523809524,202.46080135143782,1,0,0,0
2025-07-14,281,2025,7,14,0,195,29,3,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,162.0,286.0,425.0,228.0,395.0,221.0,291.0,131.5712734604328,240.71428571428572,94.02431296516617,293.64285714285717,119.50835641388339,444.6646884272997,202.7483273798681,1,0,0,0
2025-07-17,154,2025,7,17,3,198,29,3,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,281.0,162.0,286.0,202.0,401.0,207.0,243.0,70.1925922017416,248.28571428571428,94.95913908222937,285.5,115.90032189508865,444.1804733727811,202.64292308475297,1,0,0,0
2025-07-18,418,2025,7,18,4,199,29,3,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,154.0,281.0,162.0,237.0,520.0,154.0,199.0,71.12664760833314,241.42857142857142,100.43382090188777,267.85714285714283,115.76558352839986,443.3244837758112,202.95579361546882,1,0,0,0
2025-07-20,306,2025,7,20,6,201,29,3,0,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,418.0,154.0,281.0,145.0,360.0,159.0,284.3333333333333,132.0315618832608,267.2857142857143,120.41555033260796,260.57142857142856,100.93616740351548,443.25,202.66088150122962,1,0,0,0
2025-07-21,330,2025,7,21,0,202,30,3,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,306.0,418.0,154.0,425.0,316.0,117.0,292.6666666666667,132.50408798725164,290.2857142857143,107.8899350970153,256.7142857142857,97.82828643278103,442.8475073313783,202.49907821417816,1,0,0,0
2025-07-24,191,2025,7,24,3,205,30,3,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,330.0,306.0,418.0,286.0,109.0,89.0,351.3333333333333,58.968918366655856,276.7142857142857,93.07830804527717,257.7142857142857,98.54981448012245,442.5175438596491,202.29399495566517,1,0,0,0
2025-07-25,256,2025,7,25,4,206,30,3,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,191.0,330.0,306.0,162.0,325.0,397.0,275.6666666666667,74.29894570808743,263.14285714285717,98.27924258870542,263.57142857142856,91.19355095764361,441.7842565597668,202.45403806592034,1,0,0,0
2025-07-26,238,2025,7,26,5,207,30,3,0,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,256.0,191.0,330.0,281.0,228.0,242.0,259.0,69.54854419756023,276.57142857142856,88.04517238868047,258.64285714285717,89.46645881417163,441.24418604651163,202.40671096207313,1,0,0,0
2025-07-27,333,2025,7,27,6,208,30,3,0,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,238.0,256.0,191.0,154.0,202.0,242.0,228.33333333333334,33.56088993655149,270.42857142857144,89.17745818097266,259.35714285714283,89.24263136387152,440.65507246376814,202.40829070038964,1,0,0,0
2025-07-28,127,2025,7,28,0,209,31,3,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,333.0,238.0,256.0,418.0,237.0,410.0,275.6666666666667,50.461206221545304,296.0,74.71947537289105,268.7142857142857,89.63295116231824,440.34393063583815,202.19757931043105,1,0,0,0
2025-07-31,370,2025,7,31,3,212,31,3,0,1,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,127.0,333.0,238.0,306.0,145.0,410.0,232.66666666666666,103.10350786143661,254.42857142857142,76.4610078032313,260.85714285714283,97.13421099208844,439.4409221902017,202.6046688666032,1,0,0,0
2025-08-01,333,2025,8,1,4,213,31,3,1,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,370.0,127.0,333.0,330.0,425.0,380.0,276.6666666666667,130.92873379565435,263.57142857142856,86.7849010347948,276.92857142857144,95.08252632943335,439.2413793103448,202.3467629133033,1,0,0,0
2025-08-02,85,2025,8,2,5,214,31,3,0,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,333.0,370.0,127.0,191.0,286.0,260.0,276.6666666666667,130.92873379565435,264.0,87.17415519139497,270.35714285714283,86.88773228700705,438.9369627507163,202.13584123983824,1,0,0,0
2025-08-03,323,2025,8,3,6,215,31,3,0,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,85.0,333.0,370.0,256.0,162.0,330.0,262.6666666666667,154.97204048902924,248.85714285714286,108.5532566246154,256.0,99.75739802911403,437.92571428571426,202.73071379744994,1,0,0,0
2025-08-04,514,2025,8,4,0,216,32,3,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,323.0,85.0,333.0,238.0,281.0,395.0,247.0,140.38518440348324,258.42857142857144,112.18118847480237,267.5,97.33822871426912,437.5982905982906,202.53380923387547,1,0,0,0
2025-08-07,252,2025,8,7,3,219,32,3,0,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,514.0,323.0,85.0,333.0,154.0,401.0,307.3333333333333,214.92867033816896,297.85714285714283,146.92677152403596,284.14285714285717,117.62839606336607,437.81534090909093,202.28608691792718,1,0,0,0
2025-08-08,223,2025,8,8,4,220,32,3,0,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,252.0,514.0,323.0,127.0,418.0,520.0,363.0,135.502767499413,286.2857142857143,146.8873880287373,291.14285714285717,112.07268049924679,437.2889518413598,202.24050802897693,1,0,0,0
2025-08-09,370,2025,8,9,5,221,32,3,0,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,223.0,252.0,514.0,370.0,306.0,360.0,329.6666666666667,160.2945205967232,300.0,133.39915042208256,277.2142857142857,107.10108709599275,436.683615819209,202.27474489420638,1,0,0,0
2025-08-10,284,2025,8,10,6,222,32,3,0,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,370.0,223.0,252.0,333.0,330.0,316.0,281.6666666666667,77.86098723579948,300.0,133.39915042208256,281.7857142857143,109.75719956860877,436.49577464788734,202.01984815827518,1,0,0,0
2025-08-11,238,2025,8,11,0,223,33,3,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,284.0,370.0,223.0,85.0,191.0,109.0,292.3333333333333,73.85345850624282,293.0,132.66247899588416,278.5,108.88790990315448,436.0674157303371,201.89695030115823,1,0,0,0
2025-08-14,112,2025,8,14,3,226,33,3,0,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,238.0,284.0,370.0,323.0,256.0,325.0,297.3333333333333,67.00248751601187,314.85714285714283,101.66354405821319,281.85714285714283,106.68491144332869,435.5126050420168,201.88553042961342,1,0,0,0
2025-08-15,154,2025,8,15,4,227,33,3,0,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,112.0,238.0,284.0,514.0,238.0,228.0,211.33333333333334,89.04680417248755,284.7142857142857,126.97600073204714,271.57142857142856,115.91224418347242,434.60893854748605,202.32633907354665,1,0,0,0
2025-08-16,178,2025,8,16,5,228,33,3,0,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,154.0,112.0,238.0,252.0,333.0,202.0,168.0,64.15605972938194,233.28571428571428,84.39730304876365,265.57142857142856,119.88950957233541,433.8272980501393,202.5856277507629,1,0,0,0
2025-08-18,127,2025,8,18,0,230,34,3,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,178.0,154.0,112.0,223.0,127.0,237.0,148.0,33.40658617698055,222.71428571428572,86.27613475678845,254.5,120.33974341901545,433.1166666666667,202.75210312185234,1,0,0,0
2025-08-21,94,2025,8,21,3,233,34,3,0,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,127.0,178.0,154.0,370.0,370.0,145.0,153.0,25.51470164434667,209.0,93.54677974147532,254.5,120.33974341901545,432.2686980609418,203.11032125620852,1,0,0,0
2025-08-22,80,2025,8,22,4,234,34,3,0,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,94.0,127.0,178.0,284.0,333.0,425.0,133.0,42.320207938998024,169.57142857142858,69.43547878632239,234.78571428571428,122.54994496526585,431.33425414364643,203.60653051072958,1,0,0,0
2025-08-23,278,2025,8,23,5,235,34,3,0,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,80.0,94.0,127.0,238.0,85.0,286.0,100.33333333333333,24.131583730318507,140.42857142857142,54.63776820374197,216.71428571428572,125.56973457708256,430.366391184573,204.15960519208758,1,0,0,0
2025-08-24,298,2025,8,24,6,236,34,3,0,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,278.0,80.0,94.0,112.0,323.0,162.0,150.66666666666666,110.49585210917812,146.14285714285714,67.19233232899155,230.5,120.4885886712957,429.9478021978022,204.03455392716762,1,0,0,0
2025-08-25,399,2025,8,25,0,237,35,3,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,298.0,278.0,80.0,154.0,514.0,281.0,218.66666666666666,120.50449507521844,172.71428571428572,85.67518949636589,228.71428571428572,119.19049302009921,429.586301369863,203.87111132186484,1,0,0,0
2025-08-28,435,2025,8,28,3,240,35,3,0,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,399.0,298.0,278.0,178.0,252.0,154.0,325.0,64.86139067272603,207.71428571428572,119.9454240973988,220.5,100.51693313146079,429.5027322404372,203.59792162776253,1,0,0,0
2025-08-29,445,2025,8,29,4,241,35,3,0,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,435.0,399.0,298.0,127.0,223.0,418.0,377.3333333333333,71.02347029914345,244.42857142857142,145.86621398031986,233.57142857142858,115.68306457114674,429.51771117166214,203.3197946416128,1,0,0,0
2025-08-30,291,2025,8,30,5,242,35,3,0,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,445.0,435.0,399.0,94.0,370.0,306.0,426.3333333333333,24.19366308216472,289.85714285714283,152.56411610798125,249.42857142857142,128.61493769311105,429.5597826086956,203.044207242599,1,0,0,0
2025-08-31,340,2025,8,31,6,243,35,3,0,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,291.0,445.0,435.0,80.0,284.0,330.0,390.3333333333333,86.17037387253991,318.0,126.32761640538745,243.78571428571428,124.58804645182447,429.18428184281845,202.89640125830846,1,0,0,0
2025-09-01,204,2025,9,1,0,244,36,3,1,0,-1.0,-1.8369701987210297e-16,0.0,1.0,340.0,291.0,445.0,278.0,238.0,191.0,358.6666666666667,78.67867140040761,355.14285714285717,70.63386480395145,247.78571428571428,126.856780887517,428.9432432432432,202.6743273056616,1,0,0,0
2025-09-04,333,2025,9,4,3,247,36,3,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,204.0,340.0,291.0,298.0,112.0,256.0,278.3333333333333,68.87912117131967,344.57142857142856,87.6030006009255,245.35714285714286,127.38289170411286,428.33692722371967,202.7369010271689,1,0,0,0
2025-09-05,360,2025,9,5,4,248,36,3,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,333.0,204.0,340.0,399.0,154.0,238.0,292.3333333333333,76.5789353107846,349.57142857142856,85.47486403003177,261.14285714285717,123.21079944104618,428.0806451612903,202.5238169791086,1,0,0,0
2025-09-06,235,2025,9,6,5,249,36,3,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,360.0,333.0,204.0,435.0,178.0,333.0,299.0,83.37265738837883,344.0,82.9497840061486,275.85714285714283,121.72279803077208,427.8981233243968,202.2821417279835,1,0,0,0
2025-09-07,523,2025,9,7,6,250,36,3,0,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,235.0,360.0,333.0,445.0,127.0,127.0,309.3333333333333,65.77486855428396,315.42857142857144,80.79780760816324,279.92857142857144,119.12337772611924,427.38235294117646,202.25690617443226,1,0,0,0
2025-09-08,470,2025,9,8,0,251,37,3,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,523.0,235.0,360.0,291.0,94.0,370.0,372.6666666666667,144.41721965656768,326.57142857142856,103.76071373253829,308.2142857142857,126.78581488929805,427.63733333333334,202.04667140545754,1,0,0,0
2025-09-11,357,2025,9,11,3,254,37,3,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,470.0,523.0,235.0,340.0,80.0,333.0,409.3333333333333,153.28513735301706,352.14285714285717,114.9832285907075,335.07142857142856,117.39444639315981,427.75,201.78892272206946,1,0,0,0
2025-09-12,406,2025,9,12,4,255,37,3,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,357.0,470.0,523.0,204.0,278.0,85.0,450.0,84.78797084492567,354.57142857142856,114.86348004313243,354.85714285714283,91.60857966441925,427.56233421750665,201.55334799539784,1,0,0,0
2025-09-13,256,2025,9,13,5,256,37,3,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,406.0,357.0,470.0,333.0,298.0,323.0,411.0,56.66568626602852,383.42857142857144,94.25648897707647,364.0,89.71579056622885,427.505291005291,201.28891365989813,1,0,0,0
2025-09-14,336,2025,9,14,6,257,37,3,0,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,256.0,406.0,357.0,360.0,399.0,514.0,339.6666666666667,76.48747174101993,372.42857142857144,105.00294780442631,361.0,92.74365000033686,427.0527704485488,201.21542684785268,1,0,0,0
2025-09-15,443,2025,9,15,0,258,38,3,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,336.0,256.0,406.0,235.0,435.0,252.0,332.6666666666667,75.05553499465128,369.0,105.86469351645697,356.5,92.28530177161096,426.81315789473683,201.00407414064009,1,0,0,0
2025-09-18,566,2025,9,18,3,261,38,3,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,443.0,336.0,256.0,523.0,445.0,223.0,345.0,93.82430388763878,398.7142857142857,89.98465477645682,357.07142857142856,92.83191119579577,426.8556430446194,200.74113377790974,1,0,0,0
2025-09-19,320,2025,9,19,4,262,38,3,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,566.0,443.0,336.0,470.0,291.0,370.0,448.3333333333333,115.0927162479594,404.85714285714283,100.7115163415264,365.7142857142857,106.30321550345494,427.21989528795814,200.60388835485244,1,0,0,0
2025-09-20,281,2025,9,20,5,263,38,3,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,320.0,566.0,443.0,357.0,340.0,284.0,443.0,122.99999999999984,383.42857142857144,100.49851929731307,367.7857142857143,105.01002045331077,426.93994778067884,200.41604383164574,1,0,0,0
2025-09-21,363,2025,9,21,6,264,38,3,0,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,281.0,320.0,566.0,406.0,204.0,238.0,389.0,154.52184311611083,372.57142857142856,107.67831280076354,363.57142857142856,107.36831955449618,426.5598958333333,200.29274021220124,1,0,0,0
